Year,Component,Region,Age,Gender,Value
2021,com_14_dialog_gr,14_reg_Donetsk,age_36_59,,4.5
2022,com_14_dialog_gr,14_reg_Donetsk,age_36_59,,
2023,com_14_dialog_gr,14_reg_Donetsk,age_36_59,,
2017,com_14_dialog_gr,14_reg_Donetsk,age_3_61,,
2018,com_14_dialog_gr,14_reg_Donetsk,age_3_61,,
2019,com_14_dialog_gr,14_reg_Donetsk,age_3_61,,
2020,com_14_dialog_gr,14_reg_Donetsk,age_3_61,,
2021,com_14_dialog_gr,14_reg_Donetsk,age_60,,4.3
2022,com_14_dialog_gr,14_reg_Donetsk,age_60,,
2023,com_14_dialog_gr,14_reg_Donetsk,age_60,,
2017,com_14_dialog_gr,14_reg_Donetsk,,males,
2018,com_14_dialog_gr,14_reg_Donetsk,,males,
2019,com_14_dialog_gr,14_reg_Donetsk,,males,
2020,com_14_dialog_gr,14_reg_Donetsk,,males,
2021,com_14_dialog_gr,14_reg_Donetsk,,males,4.7
2022,com_14_dialog_gr,14_reg_Donetsk,,males,
2023,com_14_dialog_gr,14_reg_Donetsk,,males,
2017,com_14_dialog_gr,14_reg_Donetsk,,females,
2018,com_14_dialog_gr,14_reg_Donetsk,,females,
2019,com_14_dialog_gr,14_reg_Donetsk,,females,
2020,com_14_dialog_gr,14_reg_Donetsk,,females,
2021,com_14_dialog_gr,14_reg_Donetsk,,females,4.3
2022,com_14_dialog_gr,14_reg_Donetsk,,females,
2023,com_14_dialog_gr,14_reg_Donetsk,,females,
2017,com_14_dialog_gr,21_reg_Luhansk,,,
2018,com_14_dialog_gr,21_reg_Luhansk,,,
2019,com_14_dialog_gr,21_reg_Luhansk,,,
2020,com_14_dialog_gr,21_reg_Luhansk,,,
2021,com_14_dialog_gr,21_reg_Luhansk,,,3.9
2022,com_14_dialog_gr,21_reg_Luhansk,,,
2023,com_14_dialog_gr,21_reg_Luhansk,,,
2017,com_14_dialog_gr,21_reg_Luhansk,age_1_18_35,,
2018,com_14_dialog_gr,21_reg_Luhansk,age_1_18_35,,
2019,com_14_dialog_gr,21_reg_Luhansk,age_1_18_35,,
2020,com_14_dialog_gr,21_reg_Luhansk,age_1_18_35,,
2021,com_14_dialog_gr,21_reg_Luhansk,age_1_18_35,,4.3
2022,com_14_dialog_gr,21_reg_Luhansk,age_1_18_35,,
2023,com_14_dialog_gr,21_reg_Luhansk,age_1_18_35,,
2017,com_14_dialog_gr,21_reg_Luhansk,age_2_36_60,,
2018,com_14_dialog_gr,21_reg_Luhansk,age_2_36_60,,
2019,com_14_dialog_gr,21_reg_Luhansk,age_2_36_60,,
2020,com_14_dialog_gr,21_reg_Luhansk,age_2_36_60,,
2021,com_14_dialog_gr,21_reg_Luhansk,age_36_59,,3.8
2022,com_14_dialog_gr,21_reg_Luhansk,age_36_59,,
2023,com_14_dialog_gr,21_reg_Luhansk,age_36_59,,
2017,com_14_dialog_gr,21_reg_Luhansk,age_3_61,,
2018,com_14_dialog_gr,21_reg_Luhansk,age_3_61,,
2019,com_14_dialog_gr,21_reg_Luhansk,age_3_61,,
2020,com_14_dialog_gr,21_reg_Luhansk,age_3_61,,
2021,com_14_dialog_gr,21_reg_Luhansk,age_60,,3.6
2022,com_14_dialog_gr,21_reg_Luhansk,age_60,,
2023,com_14_dialog_gr,21_reg_Luhansk,age_60,,
2017,com_14_dialog_gr,21_reg_Luhansk,,males,
2018,com_14_dialog_gr,21_reg_Luhansk,,males,
2019,com_14_dialog_gr,21_reg_Luhansk,,males,
2020,com_14_dialog_gr,21_reg_Luhansk,,males,
2021,com_14_dialog_gr,21_reg_Luhansk,,males,4.2
2022,com_14_dialog_gr,21_reg_Luhansk,,males,
2023,com_14_dialog_gr,21_reg_Luhansk,,males,
2017,com_14_dialog_gr,21_reg_Luhansk,,females,
2018,com_14_dialog_gr,21_reg_Luhansk,,females,
2019,com_14_dialog_gr,21_reg_Luhansk,,females,
2020,com_14_dialog_gr,21_reg_Luhansk,,females,
2021,com_14_dialog_gr,21_reg_Luhansk,,females,3.6
2022,com_14_dialog_gr,21_reg_Luhansk,,females,
2023,com_14_dialog_gr,21_reg_Luhansk,,females,
2017,com_14_dialog_gr,13_reg_Dnipropetrovsk,,,
2018,com_14_dialog_gr,13_reg_Dnipropetrovsk,,,
2019,com_14_dialog_gr,13_reg_Dnipropetrovsk,,,
2020,com_14_dialog_gr,13_reg_Dnipropetrovsk,,,
2021,com_14_dialog_gr,13_reg_Dnipropetrovsk,,,
2022,com_14_dialog_gr,13_reg_Dnipropetrovsk,,,
2023,com_14_dialog_gr,13_reg_Dnipropetrovsk,,,
2017,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_1_18_35,,
2018,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_1_18_35,,
2019,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_1_18_35,,
2020,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_1_18_35,,
2021,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_1_18_35,,
2022,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_1_18_35,,
2023,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_1_18_35,,
2017,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_2_36_60,,
2018,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_2_36_60,,
2019,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_2_36_60,,
2020,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_2_36_60,,
2021,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_36_59,,
2022,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_36_59,,
2023,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_36_59,,
2017,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_3_61,,
2018,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_3_61,,
2019,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_3_61,,
2020,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_3_61,,
2021,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_60,,
2022,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_60,,
2023,com_14_dialog_gr,13_reg_Dnipropetrovsk,age_60,,
2017,com_14_dialog_gr,13_reg_Dnipropetrovsk,,males,
2018,com_14_dialog_gr,13_reg_Dnipropetrovsk,,males,
2019,com_14_dialog_gr,13_reg_Dnipropetrovsk,,males,
2020,com_14_dialog_gr,13_reg_Dnipropetrovsk,,males,
2021,com_14_dialog_gr,13_reg_Dnipropetrovsk,,males,
2022,com_14_dialog_gr,13_reg_Dnipropetrovsk,,males,
2023,com_14_dialog_gr,13_reg_Dnipropetrovsk,,males,
2017,com_14_dialog_gr,13_reg_Dnipropetrovsk,,females,
2018,com_14_dialog_gr,13_reg_Dnipropetrovsk,,females,
2019,com_14_dialog_gr,13_reg_Dnipropetrovsk,,females,
2020,com_14_dialog_gr,13_reg_Dnipropetrovsk,,females,
2021,com_14_dialog_gr,13_reg_Dnipropetrovsk,,females,
2022,com_14_dialog_gr,13_reg_Dnipropetrovsk,,females,
2023,com_14_dialog_gr,13_reg_Dnipropetrovsk,,females,
2017,com_14_dialog_gr,17_reg_Zaporizhzhya,,,
2018,com_14_dialog_gr,17_reg_Zaporizhzhya,,,
2019,com_14_dialog_gr,17_reg_Zaporizhzhya,,,
2020,com_14_dialog_gr,17_reg_Zaporizhzhya,,,
2021,com_14_dialog_gr,17_reg_Zaporizhzhya,,,
2022,com_14_dialog_gr,17_reg_Zaporizhzhya,,,
2023,com_14_dialog_gr,17_reg_Zaporizhzhya,,,
2017,com_14_dialog_gr,17_reg_Zaporizhzhya,age_1_18_35,,
2018,com_14_dialog_gr,17_reg_Zaporizhzhya,age_1_18_35,,
2019,com_14_dialog_gr,17_reg_Zaporizhzhya,age_1_18_35,,
2020,com_14_dialog_gr,17_reg_Zaporizhzhya,age_1_18_35,,
2021,com_14_dialog_gr,17_reg_Zaporizhzhya,age_1_18_35,,
2022,com_14_dialog_gr,17_reg_Zaporizhzhya,age_1_18_35,,
2023,com_14_dialog_gr,17_reg_Zaporizhzhya,age_1_18_35,,
2017,com_14_dialog_gr,17_reg_Zaporizhzhya,age_2_36_60,,
2018,com_14_dialog_gr,17_reg_Zaporizhzhya,age_2_36_60,,
2019,com_14_dialog_gr,17_reg_Zaporizhzhya,age_2_36_60,,
2020,com_14_dialog_gr,17_reg_Zaporizhzhya,age_2_36_60,,
2021,com_14_dialog_gr,17_reg_Zaporizhzhya,age_36_59,,
2022,com_14_dialog_gr,17_reg_Zaporizhzhya,age_36_59,,
2023,com_14_dialog_gr,17_reg_Zaporizhzhya,age_36_59,,
2017,com_14_dialog_gr,17_reg_Zaporizhzhya,age_3_61,,
2018,com_14_dialog_gr,17_reg_Zaporizhzhya,age_3_61,,
2019,com_14_dialog_gr,17_reg_Zaporizhzhya,age_3_61,,
2020,com_14_dialog_gr,17_reg_Zaporizhzhya,age_3_61,,
2021,com_14_dialog_gr,17_reg_Zaporizhzhya,age_60,,
2022,com_14_dialog_gr,17_reg_Zaporizhzhya,age_60,,
2023,com_14_dialog_gr,17_reg_Zaporizhzhya,age_60,,
2017,com_14_dialog_gr,17_reg_Zaporizhzhya,,males,
2018,com_14_dialog_gr,17_reg_Zaporizhzhya,,males,
2019,com_14_dialog_gr,17_reg_Zaporizhzhya,,males,
2020,com_14_dialog_gr,17_reg_Zaporizhzhya,,males,
2021,com_14_dialog_gr,17_reg_Zaporizhzhya,,males,
2022,com_14_dialog_gr,17_reg_Zaporizhzhya,,males,
2023,com_14_dialog_gr,17_reg_Zaporizhzhya,,males,
2017,com_14_dialog_gr,17_reg_Zaporizhzhya,,females,
2018,com_14_dialog_gr,17_reg_Zaporizhzhya,,females,
2019,com_14_dialog_gr,17_reg_Zaporizhzhya,,females,
2020,com_14_dialog_gr,17_reg_Zaporizhzhya,,females,
2021,com_14_dialog_gr,17_reg_Zaporizhzhya,,females,
2022,com_14_dialog_gr,17_reg_Zaporizhzhya,,females,
2023,com_14_dialog_gr,17_reg_Zaporizhzhya,,females,
2017,com_14_dialog_gr,29_reg_Kharkiv,,,
2018,com_14_dialog_gr,29_reg_Kharkiv,,,
2019,com_14_dialog_gr,29_reg_Kharkiv,,,
2020,com_14_dialog_gr,29_reg_Kharkiv,,,
2021,com_14_dialog_gr,29_reg_Kharkiv,,,
2022,com_14_dialog_gr,29_reg_Kharkiv,,,
2023,com_14_dialog_gr,29_reg_Kharkiv,,,
2017,com_14_dialog_gr,29_reg_Kharkiv,age_1_18_35,,
2018,com_14_dialog_gr,29_reg_Kharkiv,age_1_18_35,,
2019,com_14_dialog_gr,29_reg_Kharkiv,age_1_18_35,,
2020,com_14_dialog_gr,29_reg_Kharkiv,age_1_18_35,,
2021,com_14_dialog_gr,29_reg_Kharkiv,age_1_18_35,,
2022,com_14_dialog_gr,29_reg_Kharkiv,age_1_18_35,,
2023,com_14_dialog_gr,29_reg_Kharkiv,age_1_18_35,,
2017,com_14_dialog_gr,29_reg_Kharkiv,age_2_36_60,,
2018,com_14_dialog_gr,29_reg_Kharkiv,age_2_36_60,,
2019,com_14_dialog_gr,29_reg_Kharkiv,age_2_36_60,,
2020,com_14_dialog_gr,29_reg_Kharkiv,age_2_36_60,,
2021,com_14_dialog_gr,29_reg_Kharkiv,age_36_59,,
2022,com_14_dialog_gr,29_reg_Kharkiv,age_36_59,,
2023,com_14_dialog_gr,29_reg_Kharkiv,age_36_59,,
2017,com_14_dialog_gr,29_reg_Kharkiv,age_3_61,,
2018,com_14_dialog_gr,29_reg_Kharkiv,age_3_61,,
2019,com_14_dialog_gr,29_reg_Kharkiv,age_3_61,,
2020,com_14_dialog_gr,29_reg_Kharkiv,age_3_61,,
2021,com_14_dialog_gr,29_reg_Kharkiv,age_60,,
2022,com_14_dialog_gr,29_reg_Kharkiv,age_60,,
2023,com_14_dialog_gr,29_reg_Kharkiv,age_60,,
2017,com_14_dialog_gr,29_reg_Kharkiv,,males,
2018,com_14_dialog_gr,29_reg_Kharkiv,,males,
2019,com_14_dialog_gr,29_reg_Kharkiv,,males,
2020,com_14_dialog_gr,29_reg_Kharkiv,,males,
2021,com_14_dialog_gr,29_reg_Kharkiv,,males,
2022,com_14_dialog_gr,29_reg_Kharkiv,,males,
2023,com_14_dialog_gr,29_reg_Kharkiv,,males,
2017,com_14_dialog_gr,29_reg_Kharkiv,,females,
2018,com_14_dialog_gr,29_reg_Kharkiv,,females,
2019,com_14_dialog_gr,29_reg_Kharkiv,,females,
2020,com_14_dialog_gr,29_reg_Kharkiv,,females,
2021,com_14_dialog_gr,29_reg_Kharkiv,,females,
2022,com_14_dialog_gr,29_reg_Kharkiv,,females,
2023,com_14_dialog_gr,29_reg_Kharkiv,,females,
2017,com_15_belief_changes,14_reg_Donetsk,,,
2018,com_15_belief_changes,14_reg_Donetsk,,,
2019,com_15_belief_changes,14_reg_Donetsk,,,
2020,com_15_belief_changes,14_reg_Donetsk,,,
2021,com_15_belief_changes,14_reg_Donetsk,,,5.0
2022,com_15_belief_changes,14_reg_Donetsk,,,
2023,com_15_belief_changes,14_reg_Donetsk,,,
2017,com_15_belief_changes,14_reg_Donetsk,age_1_18_35,,
2018,com_15_belief_changes,14_reg_Donetsk,age_1_18_35,,
2019,com_15_belief_changes,14_reg_Donetsk,age_1_18_35,,
2020,com_15_belief_changes,14_reg_Donetsk,age_1_18_35,,
2021,com_15_belief_changes,14_reg_Donetsk,age_1_18_35,,5.5
2022,com_15_belief_changes,14_reg_Donetsk,age_1_18_35,,
2023,com_15_belief_changes,14_reg_Donetsk,age_1_18_35,,
2017,com_15_belief_changes,14_reg_Donetsk,age_2_36_60,,
2018,com_15_belief_changes,14_reg_Donetsk,age_2_36_60,,
2019,com_15_belief_changes,14_reg_Donetsk,age_2_36_60,,
2020,com_15_belief_changes,14_reg_Donetsk,age_2_36_60,,
2021,com_15_belief_changes,14_reg_Donetsk,age_36_59,,5.0
2022,com_15_belief_changes,14_reg_Donetsk,age_36_59,,
2023,com_15_belief_changes,14_reg_Donetsk,age_36_59,,
2017,com_15_belief_changes,14_reg_Donetsk,age_3_61,,
2018,com_15_belief_changes,14_reg_Donetsk,age_3_61,,
2019,com_15_belief_changes,14_reg_Donetsk,age_3_61,,
2020,com_15_belief_changes,14_reg_Donetsk,age_3_61,,
2021,com_15_belief_changes,14_reg_Donetsk,age_60,,4.8
2022,com_15_belief_changes,14_reg_Donetsk,age_60,,
2023,com_15_belief_changes,14_reg_Donetsk,age_60,,
2017,com_15_belief_changes,14_reg_Donetsk,,males,
2018,com_15_belief_changes,14_reg_Donetsk,,males,
2019,com_15_belief_changes,14_reg_Donetsk,,males,
2020,com_15_belief_changes,14_reg_Donetsk,,males,
2021,com_15_belief_changes,14_reg_Donetsk,,males,5.2
2022,com_15_belief_changes,14_reg_Donetsk,,males,
2023,com_15_belief_changes,14_reg_Donetsk,,males,
2017,com_15_belief_changes,14_reg_Donetsk,,females,
2018,com_15_belief_changes,14_reg_Donetsk,,females,
2019,com_15_belief_changes,14_reg_Donetsk,,females,
2020,com_15_belief_changes,14_reg_Donetsk,,females,
2021,com_15_belief_changes,14_reg_Donetsk,,females,4.9
2022,com_15_belief_changes,14_reg_Donetsk,,females,
2023,com_15_belief_changes,14_reg_Donetsk,,females,
2017,com_15_belief_changes,21_reg_Luhansk,,,
2018,com_15_belief_changes,21_reg_Luhansk,,,
2019,com_15_belief_changes,21_reg_Luhansk,,,
2020,com_15_belief_changes,21_reg_Luhansk,,,
2021,com_15_belief_changes,21_reg_Luhansk,,,5.2
2022,com_15_belief_changes,21_reg_Luhansk,,,
2023,com_15_belief_changes,21_reg_Luhansk,,,
2017,com_15_belief_changes,21_reg_Luhansk,age_1_18_35,,
2018,com_15_belief_changes,21_reg_Luhansk,age_1_18_35,,
2019,com_15_belief_changes,21_reg_Luhansk,age_1_18_35,,
2020,com_15_belief_changes,21_reg_Luhansk,age_1_18_35,,
2021,com_15_belief_changes,21_reg_Luhansk,age_1_18_35,,6.1
2022,com_15_belief_changes,21_reg_Luhansk,age_1_18_35,,
2023,com_15_belief_changes,21_reg_Luhansk,age_1_18_35,,
2017,com_15_belief_changes,21_reg_Luhansk,age_2_36_60,,
2018,com_15_belief_changes,21_reg_Luhansk,age_2_36_60,,
2019,com_15_belief_changes,21_reg_Luhansk,age_2_36_60,,
2020,com_15_belief_changes,21_reg_Luhansk,age_2_36_60,,
2021,com_15_belief_changes,21_reg_Luhansk,age_36_59,,5.3
2022,com_15_belief_changes,21_reg_Luhansk,age_36_59,,
2023,com_15_belief_changes,21_reg_Luhansk,age_36_59,,
2017,com_15_belief_changes,21_reg_Luhansk,age_3_61,,
2018,com_15_belief_changes,21_reg_Luhansk,age_3_61,,
2019,com_15_belief_changes,21_reg_Luhansk,age_3_61,,
2020,com_15_belief_changes,21_reg_Luhansk,age_3_61,,
2021,com_15_belief_changes,21_reg_Luhansk,age_60,,4.4
2022,com_15_belief_changes,21_reg_Luhansk,age_60,,
2023,com_15_belief_changes,21_reg_Luhansk,age_60,,
2017,com_15_belief_changes,21_reg_Luhansk,,males,
2018,com_15_belief_changes,21_reg_Luhansk,,males,
2019,com_15_belief_changes,21_reg_Luhansk,,males,
2020,com_15_belief_changes,21_reg_Luhansk,,males,
2021,com_15_belief_changes,21_reg_Luhansk,,males,5.5
2022,com_15_belief_changes,21_reg_Luhansk,,males,
2023,com_15_belief_changes,21_reg_Luhansk,,males,
2017,com_15_belief_changes,21_reg_Luhansk,,females,
2018,com_15_belief_changes,21_reg_Luhansk,,females,
2019,com_15_belief_changes,21_reg_Luhansk,,females,
2020,com_15_belief_changes,21_reg_Luhansk,,females,
2021,com_15_belief_changes,21_reg_Luhansk,,females,5.0
2022,com_15_belief_changes,21_reg_Luhansk,,females,
2023,com_15_belief_changes,21_reg_Luhansk,,females,
2017,com_15_belief_changes,13_reg_Dnipropetrovsk,,,
2018,com_15_belief_changes,13_reg_Dnipropetrovsk,,,
2019,com_15_belief_changes,13_reg_Dnipropetrovsk,,,
2020,com_15_belief_changes,13_reg_Dnipropetrovsk,,,
2021,com_15_belief_changes,13_reg_Dnipropetrovsk,,,
2022,com_15_belief_changes,13_reg_Dnipropetrovsk,,,
2023,com_15_belief_changes,13_reg_Dnipropetrovsk,,,
2017,com_15_belief_changes,13_reg_Dnipropetrovsk,age_1_18_35,,
2018,com_15_belief_changes,13_reg_Dnipropetrovsk,age_1_18_35,,
2019,com_15_belief_changes,13_reg_Dnipropetrovsk,age_1_18_35,,
2020,com_15_belief_changes,13_reg_Dnipropetrovsk,age_1_18_35,,
2021,com_15_belief_changes,13_reg_Dnipropetrovsk,age_1_18_35,,
2022,com_15_belief_changes,13_reg_Dnipropetrovsk,age_1_18_35,,
2023,com_15_belief_changes,13_reg_Dnipropetrovsk,age_1_18_35,,
2017,com_15_belief_changes,13_reg_Dnipropetrovsk,age_2_36_60,,
2018,com_15_belief_changes,13_reg_Dnipropetrovsk,age_2_36_60,,
2019,com_15_belief_changes,13_reg_Dnipropetrovsk,age_2_36_60,,
2020,com_15_belief_changes,13_reg_Dnipropetrovsk,age_2_36_60,,
2021,com_15_belief_changes,13_reg_Dnipropetrovsk,age_36_59,,
2022,com_15_belief_changes,13_reg_Dnipropetrovsk,age_36_59,,
2023,com_15_belief_changes,13_reg_Dnipropetrovsk,age_36_59,,
2017,com_15_belief_changes,13_reg_Dnipropetrovsk,age_3_61,,
2018,com_15_belief_changes,13_reg_Dnipropetrovsk,age_3_61,,
2019,com_15_belief_changes,13_reg_Dnipropetrovsk,age_3_61,,
2020,com_15_belief_changes,13_reg_Dnipropetrovsk,age_3_61,,
2021,com_15_belief_changes,13_reg_Dnipropetrovsk,age_60,,
2022,com_15_belief_changes,13_reg_Dnipropetrovsk,age_60,,
2023,com_15_belief_changes,13_reg_Dnipropetrovsk,age_60,,
2017,com_15_belief_changes,13_reg_Dnipropetrovsk,,males,
2018,com_15_belief_changes,13_reg_Dnipropetrovsk,,males,
2019,com_15_belief_changes,13_reg_Dnipropetrovsk,,males,
2020,com_15_belief_changes,13_reg_Dnipropetrovsk,,males,
2021,com_15_belief_changes,13_reg_Dnipropetrovsk,,males,
2022,com_15_belief_changes,13_reg_Dnipropetrovsk,,males,
2023,com_15_belief_changes,13_reg_Dnipropetrovsk,,males,
2017,com_15_belief_changes,13_reg_Dnipropetrovsk,,females,
2018,com_15_belief_changes,13_reg_Dnipropetrovsk,,females,
2019,com_15_belief_changes,13_reg_Dnipropetrovsk,,females,
2020,com_15_belief_changes,13_reg_Dnipropetrovsk,,females,
2021,com_15_belief_changes,13_reg_Dnipropetrovsk,,females,
2022,com_15_belief_changes,13_reg_Dnipropetrovsk,,females,
2023,com_15_belief_changes,13_reg_Dnipropetrovsk,,females,
2017,com_15_belief_changes,17_reg_Zaporizhzhya,,,
2018,com_15_belief_changes,17_reg_Zaporizhzhya,,,
2019,com_15_belief_changes,17_reg_Zaporizhzhya,,,
2020,com_15_belief_changes,17_reg_Zaporizhzhya,,,
2021,com_15_belief_changes,17_reg_Zaporizhzhya,,,
2022,com_15_belief_changes,17_reg_Zaporizhzhya,,,
2023,com_15_belief_changes,17_reg_Zaporizhzhya,,,
2017,com_15_belief_changes,17_reg_Zaporizhzhya,age_1_18_35,,
2018,com_15_belief_changes,17_reg_Zaporizhzhya,age_1_18_35,,
2019,com_15_belief_changes,17_reg_Zaporizhzhya,age_1_18_35,,
2020,com_15_belief_changes,17_reg_Zaporizhzhya,age_1_18_35,,
2021,com_15_belief_changes,17_reg_Zaporizhzhya,age_1_18_35,,
2022,com_15_belief_changes,17_reg_Zaporizhzhya,age_1_18_35,,
2023,com_15_belief_changes,17_reg_Zaporizhzhya,age_1_18_35,,
2017,com_15_belief_changes,17_reg_Zaporizhzhya,age_2_36_60,,
2018,com_15_belief_changes,17_reg_Zaporizhzhya,age_2_36_60,,
2019,com_15_belief_changes,17_reg_Zaporizhzhya,age_2_36_60,,
2020,com_15_belief_changes,17_reg_Zaporizhzhya,age_2_36_60,,
2021,com_15_belief_changes,17_reg_Zaporizhzhya,age_36_59,,
2022,com_15_belief_changes,17_reg_Zaporizhzhya,age_36_59,,
2023,com_15_belief_changes,17_reg_Zaporizhzhya,age_36_59,,
2017,com_15_belief_changes,17_reg_Zaporizhzhya,age_3_61,,
2018,com_15_belief_changes,17_reg_Zaporizhzhya,age_3_61,,
2019,com_15_belief_changes,17_reg_Zaporizhzhya,age_3_61,,
2020,com_15_belief_changes,17_reg_Zaporizhzhya,age_3_61,,
2021,com_15_belief_changes,17_reg_Zaporizhzhya,age_60,,
2022,com_15_belief_changes,17_reg_Zaporizhzhya,age_60,,
2023,com_15_belief_changes,17_reg_Zaporizhzhya,age_60,,
2017,com_15_belief_changes,17_reg_Zaporizhzhya,,males,
2018,com_15_belief_changes,17_reg_Zaporizhzhya,,males,
2019,com_15_belief_changes,17_reg_Zaporizhzhya,,males,
2020,com_15_belief_changes,17_reg_Zaporizhzhya,,males,
2021,com_15_belief_changes,17_reg_Zaporizhzhya,,males,
2022,com_15_belief_changes,17_reg_Zaporizhzhya,,males,
2023,com_15_belief_changes,17_reg_Zaporizhzhya,,males,
2017,com_15_belief_changes,17_reg_Zaporizhzhya,,females,
2018,com_15_belief_changes,17_reg_Zaporizhzhya,,females,
2019,com_15_belief_changes,17_reg_Zaporizhzhya,,females,
2020,com_15_belief_changes,17_reg_Zaporizhzhya,,females,
2021,com_15_belief_changes,17_reg_Zaporizhzhya,,females,
2022,com_15_belief_changes,17_reg_Zaporizhzhya,,females,
2023,com_15_belief_changes,17_reg_Zaporizhzhya,,females,
2017,com_15_belief_changes,29_reg_Kharkiv,,,
2018,com_15_belief_changes,29_reg_Kharkiv,,,
2019,com_15_belief_changes,29_reg_Kharkiv,,,
2020,com_15_belief_changes,29_reg_Kharkiv,,,
2021,com_15_belief_changes,29_reg_Kharkiv,,,
2022,com_15_belief_changes,29_reg_Kharkiv,,,
2023,com_15_belief_changes,29_reg_Kharkiv,,,
2017,com_15_belief_changes,29_reg_Kharkiv,age_1_18_35,,
2018,com_15_belief_changes,29_reg_Kharkiv,age_1_18_35,,
2019,com_15_belief_changes,29_reg_Kharkiv,age_1_18_35,,
2020,com_15_belief_changes,29_reg_Kharkiv,age_1_18_35,,
2021,com_15_belief_changes,29_reg_Kharkiv,age_1_18_35,,
2022,com_15_belief_changes,29_reg_Kharkiv,age_1_18_35,,
2023,com_15_belief_changes,29_reg_Kharkiv,age_1_18_35,,
2017,com_15_belief_changes,29_reg_Kharkiv,age_2_36_60,,
2018,com_15_belief_changes,29_reg_Kharkiv,age_2_36_60,,
2019,com_15_belief_changes,29_reg_Kharkiv,age_2_36_60,,
2020,com_15_belief_changes,29_reg_Kharkiv,age_2_36_60,,
2021,com_15_belief_changes,29_reg_Kharkiv,age_36_59,,
2022,com_15_belief_changes,29_reg_Kharkiv,age_36_59,,
2023,com_15_belief_changes,29_reg_Kharkiv,age_36_59,,
2017,com_15_belief_changes,29_reg_Kharkiv,age_3_61,,
2018,com_15_belief_changes,29_reg_Kharkiv,age_3_61,,
2019,com_15_belief_changes,29_reg_Kharkiv,age_3_61,,
2020,com_15_belief_changes,29_reg_Kharkiv,age_3_61,,
2021,com_15_belief_changes,29_reg_Kharkiv,age_60,,
2022,com_15_belief_changes,29_reg_Kharkiv,age_60,,
2023,com_15_belief_changes,29_reg_Kharkiv,age_60,,
2017,com_15_belief_changes,29_reg_Kharkiv,,males,
2018,com_15_belief_changes,29_reg_Kharkiv,,males,
2019,com_15_belief_changes,29_reg_Kharkiv,,males,
2020,com_15_belief_changes,29_reg_Kharkiv,,males,
2021,com_15_belief_changes,29_reg_Kharkiv,,males,
2022,com_15_belief_changes,29_reg_Kharkiv,,males,
2023,com_15_belief_changes,29_reg_Kharkiv,,males,
2017,com_15_belief_changes,29_reg_Kharkiv,,females,
2018,com_15_belief_changes,29_reg_Kharkiv,,females,
2019,com_15_belief_changes,29_reg_Kharkiv,,females,
2020,com_15_belief_changes,29_reg_Kharkiv,,females,
2021,com_15_belief_changes,29_reg_Kharkiv,,females,
2022,com_15_belief_changes,29_reg_Kharkiv,,females,
2023,com_15_belief_changes,29_reg_Kharkiv,,females,
2017,com_16_soc_tolerance,14_reg_Donetsk,,,
2018,com_16_soc_tolerance,14_reg_Donetsk,,,
2019,com_16_soc_tolerance,14_reg_Donetsk,,,
2020,com_16_soc_tolerance,14_reg_Donetsk,,,
2021,com_16_soc_tolerance,14_reg_Donetsk,,,6.1
2022,com_16_soc_tolerance,14_reg_Donetsk,,,
2023,com_16_soc_tolerance,14_reg_Donetsk,,,
2017,com_16_soc_tolerance,14_reg_Donetsk,age_1_18_35,,
2018,com_16_soc_tolerance,14_reg_Donetsk,age_1_18_35,,
2019,com_16_soc_tolerance,14_reg_Donetsk,age_1_18_35,,
2020,com_16_soc_tolerance,14_reg_Donetsk,age_1_18_35,,
2021,com_16_soc_tolerance,14_reg_Donetsk,age_1_18_35,,6.7
2022,com_16_soc_tolerance,14_reg_Donetsk,age_1_18_35,,
2023,com_16_soc_tolerance,14_reg_Donetsk,age_1_18_35,,
2017,com_16_soc_tolerance,14_reg_Donetsk,age_2_36_60,,
2018,com_16_soc_tolerance,14_reg_Donetsk,age_2_36_60,,
2019,com_16_soc_tolerance,14_reg_Donetsk,age_2_36_60,,
2020,com_16_soc_tolerance,14_reg_Donetsk,age_2_36_60,,
2021,com_16_soc_tolerance,14_reg_Donetsk,age_36_59,,6.1
2022,com_16_soc_tolerance,14_reg_Donetsk,age_36_59,,
2023,com_16_soc_tolerance,14_reg_Donetsk,age_36_59,,
2017,com_16_soc_tolerance,14_reg_Donetsk,age_3_61,,
